Denderwindeke,BE,VOV,Oost-Vlaanderen,Denderwindeke
Dentergem,BE,VWV,West-Vlaanderen,Dentergem
Dergneau,BE,WHT,Hainaut,Dergneau
Dessel,BE,VAN,Antwerpen,Dessel
Desselgem,BE,VWV,West-Vlaanderen,Desselgem
Destelbergen,BE,VOV,Oost-Vlaanderen,Destelbergen
Desteldonk,BE,VOV,Oost-Vlaanderen,Desteldonk
Deurle,BE,VOV,Oost-Vlaanderen,Deurle
Deurne,BE,VAN,Antwerpen,Deurne
Deux-Acren,BE,WHT,Hainaut,Deux-Acren
Diegem,BE,VBR,Vlaams-Brabant,Diegem
Diepenbeek,BE,VLI,Limburg,Diepenbeek
Diest,BE,VBR,Vlaams-Brabant,Diest
Diksmuide,BE,VWV,West-Vlaanderen,Diksmuide
Dilbeek,BE,VBR,Vlaams-Brabant,Dilbeek
Dilsen,BE,VLI,Limburg,Dilsen
Dilsen-Stokkem,BE,VLI,Limburg,Dilsen-Stokkem
Dinant,BE,WNA,Namur,Dinant
Dion,BE,WNA,Namur,Dion
Dison,BE,WLG,Liege,Dison
Doel,BE,VOV,Oost-Vlaanderen,Doel
Dohan,BE,WLX,Luxembourg,Dohan
Doische,BE,WNA,Namur,Doische
Dolembreux,BE,WLG,Liege,Dolembreux
Donceel,BE,WLG,Liege,Donceel
Donk,BE,VLI,Limburg,Donk
Donstiennes,BE,WHT,Hainaut,Donstiennes
Doornik (Tournai),BE,WHT,Hainaut,Doornik (Tournai)
Doornzele,BE,VOV,Oost-Vlaanderen,Doornzele
Dottignies,BE,WHT,Hainaut,Dottignies
Dour,BE,WHT,Hainaut,Dour
Dranouter,BE,VWV,West-Vlaanderen,Dranouter
Drogenbos,BE,VBR,Vlaams-Brabant,Drogenbos
Drongen,BE,VOV,Oost-Vlaanderen,Drongen
Dudzele,BE,VWV,West-Vlaanderen,Dudzele
Duffel,BE,VAN,Antwerpen,Duffel
Duras,BE,VLI,Limburg,Duras
Durbuy,BE,WLX,Luxembourg,Durbuy
Dworp,BE,VBR,Vlaams-Brabant,Dworp
Eben-Emael,BE,WLG,Liege,Eben-Emael
Ecaussinnes,BE,WHT,Hainaut,Ecaussinnes
Ecaussinnes-d'Enghien,BE,WHT,Hainaut,Ecaussinnes-d'Enghien
Ecaussinnes-Lalaing,BE,WHT,Hainaut,Ecaussinnes-Lalaing
Edegem,BE,VAN,Antwerpen,Edegem
Eeklo,BE,VOV,Oost-Vlaanderen,Eeklo
Eernegem,BE,,,Eernegem
Eghezee,BE,WNA,Namur,Eghezee
Eigenbilzen,BE,VLI,Limburg,Eigenbilzen
Eindhout,BE,VAN,Antwerpen,Eindhout
Eine,BE,VOV,Oost-Vlaanderen,Eine
Eisden,BE,VLI,Limburg,Eisden
Eke,BE,VOV,Oost-Vlaanderen,Eke
Ekeren,BE,VAN,Antwerpen,Ekeren
Eksaarde,BE,VOV,Oost-Vlaanderen,Eksaarde
Eksel,BE,VLI,Limburg,Eksel
Elewijt,BE,VBR,Vlaams-Brabant,Elewijt
Elingen,BE,VBR,Vlaams-Brabant,Elingen
Ellezelles,BE,WHT,Hainaut,Ellezelles
Ellignies-Sainte-Anne,BE,WHT,Hainaut,Ellignies-Sainte-Anne
Elsenborn,BE,WLG,Liege,Elsenborn
Elsene (Ixelles)/Brussel (Bruxelles),BE,BRU,Brussels-Capital Region,Elsene (Ixelles)/Brussel (Bruxelles)
Elverdinge,BE,VWV,West-Vlaanderen,Elverdinge
Elversele,BE,VOV,Oost-Vlaanderen,Elversele
Emblem,BE,VAN,Antwerpen,Emblem
Embourg,BE,WLG,Liege,Embourg
Emptinne,BE,WNA,Namur,Emptinne
Ename,BE,VOV,Oost-Vlaanderen,Ename
Enghien,BE,WHT,Hainaut,Enghien
Engis,BE,WLG,Liege,Engis
Ensival,BE,,,Ensival
Epinois,BE,WHT,Hainaut,Epinois
Eppegem,BE,VBR,Vlaams-Brabant,Eppegem
Erembodegem,BE,VOV,Oost-Vlaanderen,Erembodegem
Erezee,BE,WLX,Luxembourg,Erezee
Ermeton-sur-Biert,BE,WNA,Namur,Ermeton-sur-Biert
Erneuville,BE,WLX,Luxembourg,Erneuville
Erpe-Mere,BE,VOV,Oost-Vlaanderen,Erpe-Mere
Erpent,BE,WNA,Namur,Erpent
Erpion,BE,WHT,Hainaut,Erpion
Erps-Kwerps,BE,VBR,Vlaams-Brabant,Erps-Kwerps
Erquelinnes,BE,WHT,Hainaut,Erquelinnes
Ertvelde,BE,VOV,Oost-Vlaanderen,Ertvelde
Escanaffles,BE,WHT,Hainaut,Escanaffles
Esen,BE,,,Esen
Esneux,BE,WLG,Liege,Esneux
Espierres (Spiere),BE,VWV,West-Vlaanderen,Espierres (Spiere)
Esplechin,BE,WHT,Hainaut,Esplechin
Esquelmes,BE,WHT,Hainaut,Esquelmes
Essen,BE,VAN,Antwerpen,Essen
Estaimbourg,BE,,,Estaimbourg
Estaimpuis,BE,WHT,Hainaut,Estaimpuis
Estinnes,BE,WHT,Hainaut,Estinnes
Etalle,BE,WLX,Luxembourg,Etalle
Ethe,BE,WLX,Luxembourg,Ethe
Etikhove,BE,VOV,Oost-Vlaanderen,Etikhove
Etterbeek,BE,BRU,Brussels-Capital Region,Etterbeek
Eupen,BE,WLG,Liege,Eupen
Evegnee-Tignee,BE,WLG,Liege,Evegnee-Tignee
Everberg,BE,VBR,Vlaams-Brabant,Everberg
Evere/Brussel (Bruxelles),BE,BRU,Brussels-Capital Region,Evere/Brussel (Bruxelles)
Evergem,BE,VOV,Oost-Vlaanderen,Evergem
Eynatten,BE,WLG,Liege,Eynatten
Faimes,BE,WLG,Liege,Faimes
Falaen,BE,WNA,Namur,Falaen
Familleureux,BE,WHT,Hainaut,Familleureux
Farciennes,BE,WHT,Hainaut,Farciennes
Fauvillers,BE,WLX,Luxembourg,Fauvillers
Fays-les-Veneurs,BE,WLX,Luxembourg,Fays-les-Veneurs
Fayt-lez-Manage,BE,,,Fayt-lez-Manage
Feluy,BE,WHT,Hainaut,Feluy
Feneur,BE,WLG,Liege,Feneur
Fernelmont,BE,WNA,Namur,Fernelmont
Ferrieres,BE,WLG,Liege,Ferrieres
Fexhe-le-Haut-Clocher,BE,WLG,Liege,Fexhe-le-Haut-Clocher
Fexhe-Slins,BE,WLG,Liege,Fexhe-Slins
Filot,BE,WLG,Liege,Filot
Flamierge,BE,WLX,Luxembourg,Flamierge
Flawinne,BE,WNA,Namur,Flawinne
Flemalle,BE,WLG,Liege,Flemalle
Flemalle-Haute,BE,WLG,Liege,Flemalle-Haute
Flenu,BE,WHT,Hainaut,Flenu
Fleron,BE,WLG,Liege,Fleron
Fleurus,BE,WHT,Hainaut,Fleurus
Flobecq,BE,WHT,Hainaut,Flobecq
Flone,BE,WLG,Liege,Flone
Floree,BE,WNA,Namur,Floree
Floreffe,BE,WNA,Namur,Floreffe
Florennes,BE,WNA,Namur,Florennes
Florenville,BE,WLX,Luxembourg,Florenville
Floriffoux,BE,WNA,Namur,Floriffoux
Focant,BE,WNA,Namur,Focant
Folx-les-Caves,BE,,,Folx-les-Caves
Fontaine-l'Eveque,BE,WHT,Hainaut,Fontaine-l'Eveque
Fontaine-Valmont,BE,WHT,Hainaut,Fontaine-Valmont
Fontenoy,BE,WHT,Hainaut,Fontenoy
Forchies-la-Marche,BE,WHT,Hainaut,Forchies-la-Marche
Forest (Vorst)/Brussel (Bruxelles),BE,BRU,Brussels-Capital Region,Forest (Vorst)/Brussel (Bruxelles)
Forge-Philippe,BE,WHT,Hainaut,Forge-Philippe
Forges,BE,WHT,Hainaut,Forges
Forrieres,BE,WLX,Luxembourg,Forrieres
Fortem,BE,VWV,West-Vlaanderen,Fortem
Fosses-la-Ville,BE,WNA,Namur,Fosses-la-Ville
Foy-Notre-Dame,BE,WNA,Namur,Foy-Notre-Dame
Frameries,BE,WHT,Hainaut,Frameries
Framont,BE,WLX,Luxembourg,Framont
Francorchamps,BE,WLG,Liege,Francorchamps
Franiere,BE,WNA,Namur,Franiere
Frasnes,BE,,,Frasnes
Frasnes-lez-Anvaing,BE,WHT,Hainaut,Frasnes-lez-Anvaing
Frasnes-lez-Buissenal,BE,WHT,Hainaut,Frasnes-lez-Buissenal
Freylange,BE,,,Freylange
Froid-Chapelle,BE,WHT,Hainaut,Froid-Chapelle
Froidfontaine,BE,WNA,Namur,Froidfontaine
Froidmont,BE,WHT,Hainaut,Froidmont
Froyennes,BE,WHT,Hainaut,Froyennes
Furnaux,BE,WNA,Namur,Furnaux
Gages,BE,WHT,Hainaut,Gages
Gallaix,BE,WHT,Hainaut,Gallaix
Galmaarden,BE,VBR,Vlaams-Brabant,Galmaarden
Ganshoren,BE,BRU,Brussels-Capital Region,Ganshoren
Gaurain-Ramecroix,BE,WHT,Hainaut,Gaurain-Ramecroix
Gavere,BE,VOV,Oost-Vlaanderen,Gavere
Gedinne,BE,WNA,Namur,Gedinne
Geel,BE,VAN,Antwerpen,Geel
Geer,BE,WLG,Liege,Geer
Geetbets,BE,VBR,Vlaams-Brabant,Geetbets
Gelbressee,BE,WNA,Namur,Gelbressee
Gellik,BE,VLI,Limburg,Gellik
Geluveld,BE,VWV,West-Vlaanderen,Geluveld
Geluwe,BE,VWV,West-Vlaanderen,Geluwe
Gembloux,BE,WNA,Namur,Gembloux
Gemmenich,BE,WLG,Liege,Gemmenich
Genappe,BE,WBR,Brabant wallon,Genappe
Genenbos,BE,VLI,Limburg,Genenbos
Genk,BE,VLI,Limburg,Genk
Gent (Ghent),BE,VOV,Oost-Vlaanderen,Gent (Ghent)
Gentbrugge,BE,VOV,Oost-Vlaanderen,Gentbrugge
Genval,BE,WBR,Brabant wallon,Genval
Geraardsbergen,BE,VOV,Oost-Vlaanderen,Geraardsbergen
Gerin,BE,WNA,Namur,Gerin
Gerpinnes,BE,WHT,Hainaut,Gerpinnes
Gesves,BE,WNA,Namur,Gesves
Ghislenghien,BE,WHT,Hainaut,Ghislenghien
Ghlin,BE,WHT,Hainaut,Ghlin
Ghoy,BE,WHT,Hainaut,Ghoy
Gibecq,BE,WHT,Hainaut,Gibecq
Gierle,BE,VAN,Antwerpen,Gierle
Gijverinkhove,BE,VWV,West-Vlaanderen,Gijverinkhove
Gijzegem,BE,VOV,Oost-Vlaanderen,Gijzegem
Gilly,BE,WHT,Hainaut,Gilly
Gingelom,BE,VLI,Limburg,Gingelom
Gistel,BE,VWV,West-Vlaanderen,Gistel
Gits,BE,VWV,West-Vlaanderen,Gits
Givry,BE,WHT,Hainaut,Givry
Glabais,BE,WBR,Brabant wallon,Glabais
Glabbeek,BE,VBR,Vlaams-Brabant,Glabbeek
Godinne,BE,WNA,Namur,Godinne
Godsheide,BE,VLI,Limburg,Godsheide
Goe,BE,WLG,Liege,Goe
Goesnes,BE,WNA,Namur,Goesnes
Gooik,BE,VBR,Vlaams-Brabant,Gooik
Gorsem,BE,VLI,Limburg,Gorsem
Gosselies,BE,WHT,Hainaut,Gosselies
Gottem,BE,VOV,Oost-Vlaanderen,Gottem
Gourdinne,BE,WNA,Namur,Gourdinne
Goutroux,BE,WHT,Hainaut,Goutroux
Gouvy,BE,WLX,Luxembourg,Gouvy
Gouy-lez-Pieton,BE,WHT,Hainaut,Gouy-lez-Pieton
Gozee,BE,WHT,Hainaut,Gozee
Grace-Hollogne,BE,WLG,Liege,Grace-Hollogne
Grammene,BE,VOV,Oost-Vlaanderen,Grammene
Grandglise,BE,WHT,Hainaut,Grandglise
Grand-Halleux,BE,WLX,Luxembourg,Grand-Halleux
Grand-Leez,BE,WNA,Namur,Grand-Leez
Grembergen,BE,VOV,Oost-Vlaanderen,Grembergen
Grez-Doiceau,BE,WBR,Brabant wallon,Grez-Doiceau
Grimbergen,BE,VBR,Vlaams-Brabant,Grimbergen
Grimminge,BE,VOV,Oost-Vlaanderen,Grimminge
Grivegnee,BE,WLG,Liege,Grivegnee
Grobbendonk,BE,VAN,Antwerpen,Grobbendonk
Groenendaal,BE,VBR,Vlaams-Brabant,Groenendaal
Groot Bijgaarden,BE,BRU,Brussels-Capital Region,Groot Bijgaarden
Groot-Bijgaarden,BE,VBR,Vlaams-Brabant,Groot-Bijgaarden
Grote-Brogel,BE,VLI,Limburg,Grote-Brogel
Grote-Spouwen,BE,VLI,Limburg,Grote-Spouwen
Grune,BE,WLX,Luxembourg,Grune
Guigoven,BE,VLI,Limburg,Guigoven
Gullegem,BE,VWV,West-Vlaanderen,Gullegem
Gutschoven,BE,VLI,Limburg,Gutschoven
Haacht,BE,VBR,Vlaams-Brabant,Haacht
Haaltert,BE,VOV,Oost-Vlaanderen,Haaltert
Haasrode,BE,VBR,Vlaams-Brabant,Haasrode
Habay-la-Neuve,BE,WLX,Luxembourg,Habay-la-Neuve
Habay-la-Vieille,BE,WLX,Luxembourg,Habay-la-Vieille
Habergy,BE,WLX,Luxembourg,Habergy
Haccourt,BE,WLG,Liege,Haccourt
Hacquegnies,BE,WHT,Hainaut,Hacquegnies
Haillot,BE,WNA,Namur,Haillot
Haine-Saint-Pierre,BE,WHT,Hainaut,Haine-Saint-Pierre
Hal,BE,VLI,Limburg,Hal
Halanzy,BE,WLX,Luxembourg,Halanzy
Halen,BE,VLI,Limburg,Halen
Halle,BE,VAN,Antwerpen,Halle
Halle,BE,VBR,Vlaams-Brabant,Halle
Halleux,BE,WLX,Luxembourg,Halleux
Halluin,BE,VWV,West-Vlaanderen,Halluin
Halma,BE,WLX,Luxembourg,Halma
Ham,BE,,,Ham
Hamme,BE,VOV,Oost-Vlaanderen,Hamme
Hamme,BE,VOV,Oost-Vlaanderen,Hamme
Hamme,BE,WBR,Brabant wallon,Hamme
Hamoir,BE,WLG,Liege,Hamoir
Hamois,BE,WNA,Namur,Hamois
Hamont,BE,VLI,Limburg,Hamont
Hamont-Achel,BE,VLI,Limburg,Hamont-Achel
Hamsehoeven,BE,VLI,Limburg,Hamsehoeven
Ham-sur-Heure-Nalinnes,BE,WHT,Hainaut,Ham-sur-Heure-Nalinnes
Ham-sur-Sambre,BE,WNA,Namur,Ham-sur-Sambre
Handzame,BE,VWV,West-Vlaanderen,Handzame
Hannut,BE,WLG,Liege,Hannut
Hansbeke,BE,VOV,Oost-Vlaanderen,Hansbeke
Harchies,BE,WHT,Hainaut,Harchies
Harelbeke,BE,VWV,West-Vlaanderen,Harelbeke
Haren,BE,VBR,Vlaams-Brabant,Haren
Harmignies,BE,WHT,Hainaut,Harmignies
Harveng,BE,WHT,Hainaut,Harveng
Harze,BE,WLG,Liege,Harze
Hasselt,BE,VLI,Limburg,Hasselt
Hastiere-par-dela,BE,WNA,Namur,Hastiere-par-dela
Haut-Ittre,BE,WBR,Brabant wallon,Haut-Ittre
Hautrage,BE,WHT,Hainaut,Hautrage
Havay,BE,WHT,Hainaut,Havay
Havelange,BE,WNA,Namur,Havelange
Havenne,BE,WNA,Namur,Havenne
Havinnes,BE,WHT,Hainaut,Havinnes
Havre,BE,WHT,Hainaut,Havre
Hechtel,BE,VLI,Limburg,Hechtel
Hechtel-Eksel,BE,VLI,Limburg,Hechtel-Eksel
Heer,BE,WNA,Namur,Heer
Heers,BE,VLI,Limburg,Heers
Heestert,BE,VWV,West-Vlaanderen,Heestert
Heffen,BE,VAN,Antwerpen,Heffen
Heindonk,BE,VAN,Antwerpen,Heindonk
Heist,BE,VWV,West-Vlaanderen,Heist
Heist-op-den-Berg,BE,VAN,Antwerpen,Heist-op-den-Berg
Hekelgem,BE,VOV,Oost-Vlaanderen,Hekelgem
Helecine,BE,WBR,Brabant wallon,Helecine
Helkijn,BE,VWV,West-Vlaanderen,Helkijn
Hemelveerdegem,BE,VOV,Oost-Vlaanderen,Hemelveerdegem
Hemiksem,BE,VAN,Antwerpen,Hemiksem
Henri-Chapelle,BE,WLG,Liege,Henri-Chapelle
Hensies,BE,WHT,Hainaut,Hensies
Heppen,BE,VLI,Limburg,Heppen
Heppenbach,BE,WLG,Liege,Heppenbach
Heppignies,BE,WHT,Hainaut,Heppignies
Herbeumont,BE,WLX,Luxembourg,Herbeumont
Herdersem,BE,VOV,Oost-Vlaanderen,Herdersem
Herent,BE,VBR,Vlaams-Brabant,Herent
Herent,BE,VLI,Limburg,Herent
Herentals,BE,VAN,Antwerpen,Herentals
Herenthout,BE,VAN,Antwerpen,Herenthout
Hergenrath,BE,WLG,Liege,Hergenrath
Herinnes,BE,WHT,Hainaut,Herinnes
Herk-de-Stad,BE,VLI,Limburg,Herk-de-Stad
Hermalle-sous-Argenteau,BE,WLG,Liege,Hermalle-sous-Argenteau
Hermalle-sous-Huy,BE,WLG,Liege,Hermalle-sous-Huy
Hermeton-sur-Meuse,BE,WNA,Namur,Hermeton-sur-Meuse
Herne,BE,VBR,Vlaams-Brabant,Herne
Heron,BE,WLG,Liege,Heron
Herquegies,BE,WHT,Hainaut,Herquegies
Herseaux,BE,WHT,Hainaut,Herseaux
Herselt,BE,VAN,Antwerpen,Herselt
Herstal,BE,WLG,Liege,Herstal
Herstappe,BE,VLI,Limburg,Herstappe
Hertain,BE,WHT,Hainaut,Hertain
Herve,BE,WLG,Liege,Herve
Herzele,BE,VOV,Oost-Vlaanderen,Herzele
Heule,BE,VWV,West-Vlaanderen,Heule
Heultje,BE,BRU,Brussels-Capital Region,Heultje
Heultje,BE,VAN,Antwerpen,Heultje
Heure-le-Romain,BE,WLG,Liege,Heure-le-Romain
Heusden,BE,VOV,Oost-Vlaanderen,Heusden
Heusden-Zolder,BE,VLI,Limburg,Heusden-Zolder
Heusy,BE,WLG,Liege,Heusy
Heuvelland,BE,VWV,West-Vlaanderen,Heuvelland
Hever,BE,VBR,Vlaams-Brabant,Hever
Heverlee,BE,VBR,Vlaams-Brabant,Heverlee
Heyd,BE,WLX,Luxembourg,Heyd
Hillegem,BE,,,Hillegem
Hingene,BE,VAN,Antwerpen,Hingene
Hives,BE,WLX,Luxembourg,Hives
Hoboken,BE,VAN,Antwerpen,Hoboken
Hodeige,BE,WLG,Liege,Hodeige
Hody,BE,WLG,Liege,Hody
Hoegaarden,BE,VBR,Vlaams-Brabant,Hoegaarden
Hoeilaart,BE,VBR,Vlaams-Brabant,Hoeilaart
Hoelbeek,BE,VLI,Limburg,Hoelbeek
Hoeleden,BE,VBR,Vlaams-Brabant,Hoeleden
Hoeselt,BE,VLI,Limburg,Hoeselt
Hoevenen,BE,VAN,Antwerpen,Hoevenen
Hofstade,BE,VBR,Vlaams-Brabant,Hofstade
Hofstade,BE,VOV,Oost-Vlaanderen,Hofstade
Hognoul,BE,WLG,Liege,Hognoul
Hollain,BE,WHT,Hainaut,Hollain
Hollebeke,BE,VWV,West-Vlaanderen,Hollebeke
Hollogne-sur-Geer,BE,WLG,Liege,Hollogne-sur-Geer
Holsbeek,BE,VBR,Vlaams-Brabant,Holsbeek
Hombourg,BE,WLG,Liege,Hombourg
Honnelles,BE,WHT,Hainaut,Honnelles
Hooglede,BE,VWV,West-Vlaanderen,Hooglede
Hoogstraten,BE,VAN,Antwerpen,Hoogstraten
Horebeke,BE,VOV,Oost-Vlaanderen,Horebeke
Hornu,BE,WHT,Hainaut,Hornu
Hotton,BE,WLX,Luxembourg,Hotton
Houdemont,BE,WLX,Luxembourg,Houdemont
Houdeng-Aimeries,BE,WHT,Hainaut,Houdeng-Aimeries
Houdeng-Goegnies,BE,WHT,Hainaut,Houdeng-Goegnies
Houffalize,BE,WLX,Luxembourg,Houffalize
Hour,BE,WNA,Namur,Hour
Hourpes,BE,WHT,Hainaut,Hourpes
Housse,BE,WLG,Liege,Housse
Houtaing,BE,WHT,Hainaut,Houtaing
Houtain-le-Val,BE,WBR,Brabant wallon,Houtain-le-Val
Houtain-Saint-Simeon,BE,WLG,Liege,Houtain-Saint-Simeon
Houthalen,BE,VLI,Limburg,Houthalen
Houthalen-Helchteren,BE,VLI,Limburg,Houthalen-Helchteren
Houthem,BE,WHT,Hainaut,Houthem
Houthulst,BE,VWV,West-Vlaanderen,Houthulst
Houtvenne,BE,VAN,Antwerpen,Houtvenne
Houx,BE,WNA,Namur,Houx
Houyet,BE,WNA,Namur,Houyet
Hove,BE,VAN,Antwerpen,Hove
Hoves,BE,,,Hoves
Howardries,BE,WHT,Hainaut,Howardries
Huizingen,BE,VBR,Vlaams-Brabant,Huizingen
Huldenberg,BE,VBR,Vlaams-Brabant,Huldenberg
Hulshout,BE,VAN,Antwerpen,Hulshout
Hulste,BE,VWV,West-Vlaanderen,Hulste
Humbeek,BE,VBR,Vlaams-Brabant,Humbeek
Hun,BE,WNA,Namur,Hun
Huy,BE,WLG,Liege,Huy
Hyon,BE,WHT,Hainaut,Hyon
Ichtegem,BE,VWV,West-Vlaanderen,Ichtegem
Iddergem,BE,VOV,Oost-Vlaanderen,Iddergem
Idegem,BE,VOV,Oost-Vlaanderen,Idegem
Ieper,BE,VWV,West-Vlaanderen,Ieper
Incourt,BE,WBR,Brabant wallon,Incourt
Ingelmunster,BE,VWV,West-Vlaanderen,Ingelmunster
Ingooigem,BE,VWV,West-Vlaanderen,Ingooigem
Irchonwelz,BE,WHT,Hainaut,Irchonwelz
Isieres,BE,WHT,Hainaut,Isieres
Isnes,BE,WNA,Namur,Isnes
Itegem,BE,VAN,Antwerpen,Itegem
Itter (Ittre),BE,WBR,Brabant wallon,Itter (Ittre)
Itterbeek,BE,VBR,Vlaams-Brabant,Itterbeek
Ittre (Itter),BE,WBR,Brabant wallon,Ittre (Itter)
Ivoz-Ramet,BE,WLG,Liege,Ivoz-Ramet
Ixelles (Elsene)/Brussel (Bruxelles),BE,BRU,Brussels-Capital Region,Ixelles (Elsene)/Brussel (Bruxelles)
Izegem,BE,VWV,West-Vlaanderen,Izegem
Izenberge,BE,VWV,West-Vlaanderen,Izenberge
Izier,BE,WLX,Luxembourg,Izier
Jabbeke,BE,VWV,West-Vlaanderen,Jabbeke
Jalhay,BE,WLG,Liege,Jalhay
Jallet,BE,WNA,Namur,Jallet
Jambes,BE,WNA,Namur,Jambes
Java,BE,WLG,Liege,Java
Jemappes,BE,WHT,Hainaut,Jemappes
Jemeppe,BE,WLG,Liege,Jemeppe
Jemeppe-sur-Sambre,BE,WNA,Namur,Jemeppe-sur-Sambre
Jette/Brussel (Bruxelles),BE,BRU,Brussels-Capital Region,Jette/Brussel (Bruxelles)
Jodoigne,BE,WBR,Brabant wallon,Jodoigne
Jumet,BE,WHT,Hainaut,Jumet
Jupille-sur-Meuse,BE,WLG,Liege,Jupille-sur-Meuse
Juprelle,BE,WLG,Liege,Juprelle
Jurbise,BE,WHT,Hainaut,Jurbise
Juseret,BE,WLX,Luxembourg,Juseret
Kaaskerke,BE,VWV,West-Vlaanderen,Kaaskerke
Kachtem,BE,VWV,West-Vlaanderen,Kachtem
Kaggevinne,BE,VBR,Vlaams-Brabant,Kaggevinne
Kain,BE,WHT,Hainaut,Kain
Kalken,BE,VOV,Oost-Vlaanderen,Kalken
Kallo,BE,VOV,Oost-Vlaanderen,Kallo
Kalmthout,BE,VAN,Antwerpen,Kalmthout
Kampenhout,BE,VBR,Vlaams-Brabant,Kampenhout
Kanne (Canne),BE,VLI,Limburg,Kanne (Canne)
Kapellen,BE,VAN,Antwerpen,Kapellen
Kapelle-op-den-Bos,BE,VBR,Vlaams-Brabant,Kapelle-op-den-Bos
Kaprijke,BE,VOV,Oost-Vlaanderen,Kaprijke
Kaster,BE,VWV,West-Vlaanderen,Kaster
Kasterlee,BE,VAN,Antwerpen,Kasterlee
Kaulille,BE,VLI,Limburg,Kaulille
Keerbergen,BE,VBR,Vlaams-Brabant,Keerbergen
Kemmel,BE,VWV,West-Vlaanderen,Kemmel
Kemzeke,BE,VOV,Oost-Vlaanderen,Kemzeke
Kerkhove,BE,VWV,West-Vlaanderen,Kerkhove
Kerkhoven,BE,VLI,Limburg,Kerkhoven
Kerksken,BE,VOV,Oost-Vlaanderen,Kerksken
Kermt,BE,VLI,Limburg,Kermt
Kerniel,BE,VLI,Limburg,Kerniel
Kersbeek-Miskom,BE,VBR,Vlaams-Brabant,Kersbeek-Miskom
Kessel,BE,VAN,Antwerpen,Kessel
Kessel-Lo,BE,VBR,Vlaams-Brabant,Kessel-Lo
Kessenich,BE,VLI,Limburg,Kessenich
Kester,BE,VBR,Vlaams-Brabant,Kester
Kettenis,BE,WLG,Liege,Kettenis
Kieldrecht,BE,VOV,Oost-Vlaanderen,Kieldrecht
Kinrooi,BE,VLI,Limburg,Kinrooi
Klein Veerle,BE,VAN,Antwerpen,Klein Veerle
Klein Willebroek,BE,,,Klein Willebroek
Kleine-Spouwen,BE,VLI,Limburg,Kleine-Spouwen
Klerken,BE,VWV,West-Vlaanderen,Klerken
Kluisbergen,BE,VOV,Oost-Vlaanderen,Kluisbergen
Knesselaere,BE,VOV,Oost-Vlaanderen,Knesselaere
Knesselare,BE,VOV,Oost-Vlaanderen,Knesselare
Knokke/Het Zoute,BE,VWV,West-Vlaanderen,Knokke/Het Zoute
Knokke-Heist,BE,VWV,West-Vlaanderen,Knokke-Heist
Kobbegem,BE,VBR,Vlaams-Brabant,Kobbegem
Koekelare,BE,VWV,West-Vlaanderen,Koekelare
Koekelberg/Brussel (Bruxelles),BE,BRU,Brussels-Capital Region,Koekelberg/Brussel (Bruxelles)
Koersel,BE,VLI,Limburg,Koersel
Koksijde,BE,VWV,West-Vlaanderen,Koksijde
Koningshooikt,BE,VAN,Antwerpen,Koningshooikt
Kontich,BE,VAN,Antwerpen,Kontich
Kooigem,BE,VWV,West-Vlaanderen,Kooigem
Koolskamp,BE,VWV,West-Vlaanderen,Koolskamp
Korbeek-Lo,BE,,,Korbeek-Lo
Kortemark,BE,VWV,West-Vlaanderen,Kortemark
Kortenaken,BE,VBR,Vlaams-Brabant,Kortenaken
Kortenberg,BE,VBR,Vlaams-Brabant,Kortenberg
Kortessem,BE,VLI,Limburg,Kortessem
Kortrijk,BE,VWV,West-Vlaanderen,Kortrijk
Kozen,BE,VLI,Limburg,Kozen
Kraainem,BE,VBR,Vlaams-Brabant,Kraainem
Krombeke,BE,VWV,West-Vlaanderen,Krombeke
Kruibeke,BE,VOV,Oost-Vlaanderen,Kruibeke
Kruishoutem,BE,VOV,Oost-Vlaanderen,Kruishoutem
Kuringen,BE,VLI,Limburg,Kuringen
Kuurne,BE,VWV,West-Vlaanderen,Kuurne
Kwaadmechelen,BE,VLI,Limburg,Kwaadmechelen
La Bouverie,BE,WHT,Hainaut,La Bouverie
La Bruyere,BE,WNA,Namur,La Bruyere
La Calamine,BE,WLG,Liege,La Calamine
La Glanerie,BE,WHT,Hainaut,La Glanerie
La Hulpe,BE,WBR,Brabant wallon,La Hulpe
La Louviere,BE,WHT,Hainaut,La Louviere
La Plante,BE,WNA,Namur,La Plante
La Roche-en-Ardenne,BE,WLX,Luxembourg,La Roche-en-Ardenne
Laakdal,BE,VAN,Antwerpen,Laakdal
Laakdal,BE,VLI,Limburg,Laakdal
Laarne,BE,VOV,Oost-Vlaanderen,Laarne
Labuissiere,BE,WHT,Hainaut,Labuissiere
Lacuisine,BE,WLX,Luxembourg,Lacuisine
Ladeuze,BE,WHT,Hainaut,Ladeuze
Lamain,BE,WHT,Hainaut,Lamain
Lambermont,BE,WLG,Liege,Lambermont
Lanaken,BE,VLI,Limburg,Lanaken
Lanaye (Ternaaien),BE,WLG,Liege,Lanaye (Ternaaien)
Landegem,BE,VOV,Oost-Vlaanderen,Landegem
Landelies,BE,WHT,Hainaut,Landelies
Landen,BE,VBR,Vlaams-Brabant,Landen
Laneffe,BE,WNA,Namur,Laneffe
Langdorp,BE,VBR,Vlaams-Brabant,Langdorp
Langelede,BE,VOV,Oost-Vlaanderen,Langelede
Langemark,BE,VWV,West-Vlaanderen,Langemark
Langemark-Poelkapelle,BE,VWV,West-Vlaanderen,Langemark-Poelkapelle
